pubid,question,answer,rank,cosine_similarity
24591144,Are the elderly with oropharyngeal carcinoma undertreated?,maybe,5,0.709131
24591144,Are the elderly with oropharyngeal carcinoma undertreated?,maybe,6,0.702104
24591144,Are the elderly with oropharyngeal carcinoma undertreated?,maybe,7,0.686999
24591144,Are the elderly with oropharyngeal carcinoma undertreated?,maybe,8,0.676325
24591144,Are the elderly with oropharyngeal carcinoma undertreated?,maybe,9,0.656137
24591144,Are the elderly with oropharyngeal carcinoma undertreated?,maybe,10,0.619891
24591144,Are the elderly with oropharyngeal carcinoma undertreated?,maybe,11,0.552448
24591144,Are the elderly with oropharyngeal carcinoma undertreated?,maybe,12,0.552267
24591144,Are the elderly with oropharyngeal carcinoma undertreated?,maybe,13,0.544009
24591144,Are the elderly with oropharyngeal carcinoma undertreated?,maybe,14,0.542954
24591144,Are the elderly with oropharyngeal carcinoma undertreated?,maybe,15,0.541814
24591144,Are the elderly with oropharyngeal carcinoma undertreated?,maybe,16,0.528027
24591144,Are the elderly with oropharyngeal carcinoma undertreated?,maybe,17,0.527381
24591144,Are the elderly with oropharyngeal carcinoma undertreated?,maybe,18,0.521791
24591144,Are the elderly with oropharyngeal carcinoma undertreated?,maybe,19,0.521791
24591144,Are the elderly with oropharyngeal carcinoma undertreated?,maybe,20,0.521791
23386371,CPAP therapy in patients with idiopathic pulmonary fibrosis and obstructive sleep apnea: does it offer a better quality of life and sleep?,maybe,1,0.831476
23386371,CPAP therapy in patients with idiopathic pulmonary fibrosis and obstructive sleep apnea: does it offer a better quality of life and sleep?,maybe,2,0.812655
23386371,CPAP therapy in patients with idiopathic pulmonary fibrosis and obstructive sleep apnea: does it offer a better quality of life and sleep?,maybe,3,0.809997
23386371,CPAP therapy in patients with idiopathic pulmonary fibrosis and obstructive sleep apnea: does it offer a better quality of life and sleep?,maybe,4,0.798830
23386371,CPAP therapy in patients with idiopathic pulmonary fibrosis and obstructive sleep apnea: does it offer a better quality of life and sleep?,maybe,5,0.793968
23386371,CPAP therapy in patients with idiopathic pulmonary fibrosis and obstructive sleep apnea: does it offer a better quality of life and sleep?,maybe,6,0.790426
23386371,CPAP therapy in patients with idiopathic pulmonary fibrosis and obstructive sleep apnea: does it offer a better quality of life and sleep?,maybe,7,0.760864
23386371,CPAP therapy in patients with idiopathic pulmonary fibrosis and obstructive sleep apnea: does it offer a better quality of life and sleep?,maybe,8,0.759637
23386371,CPAP therapy in patients with idiopathic pulmonary fibrosis and obstructive sleep apnea: does it offer a better quality of life and sleep?,maybe,9,0.754576
23386371,CPAP therapy in patients with idiopathic pulmonary fibrosis and obstructive sleep apnea: does it offer a better quality of life and sleep?,maybe,10,0.744275
23386371,CPAP therapy in patients with idiopathic pulmonary fibrosis and obstructive sleep apnea: does it offer a better quality of life and sleep?,maybe,11,0.744275
23386371,CPAP therapy in patients with idiopathic pulmonary fibrosis and obstructive sleep apnea: does it offer a better quality of life and sleep?,maybe,12,0.739211
23386371,CPAP therapy in patients with idiopathic pulmonary fibrosis and obstructive sleep apnea: does it offer a better quality of life and sleep?,maybe,13,0.732227
23386371,CPAP therapy in patients with idiopathic pulmonary fibrosis and obstructive sleep apnea: does it offer a better quality of life and sleep?,maybe,14,0.731741
23386371,CPAP therapy in patients with idiopathic pulmonary fibrosis and obstructive sleep apnea: does it offer a better quality of life and sleep?,maybe,15,0.729057
23386371,CPAP therapy in patients with idiopathic pulmonary fibrosis and obstructive sleep apnea: does it offer a better quality of life and sleep?,maybe,16,0.726944
23386371,CPAP therapy in patients with idiopathic pulmonary fibrosis and obstructive sleep apnea: does it offer a better quality of life and sleep?,maybe,17,0.726548
23386371,CPAP therapy in patients with idiopathic pulmonary fibrosis and obstructive sleep apnea: does it offer a better quality of life and sleep?,maybe,18,0.724627
23386371,CPAP therapy in patients with idiopathic pulmonary fibrosis and obstructive sleep apnea: does it offer a better quality of life and sleep?,maybe,19,0.721648
23386371,CPAP therapy in patients with idiopathic pulmonary fibrosis and obstructive sleep apnea: does it offer a better quality of life and sleep?,maybe,20,0.718653
23149821,Should HIV-infected patients be screened for silent myocardial ischaemia using gated myocardial perfusion SPECT?,maybe,1,0.819670
23149821,Should HIV-infected patients be screened for silent myocardial ischaemia using gated myocardial perfusion SPECT?,maybe,2,0.747627
23149821,Should HIV-infected patients be screened for silent myocardial ischaemia using gated myocardial perfusion SPECT?,maybe,3,0.743088
23149821,Should HIV-infected patients be screened for silent myocardial ischaemia using gated myocardial perfusion SPECT?,maybe,4,0.721638
23149821,Should HIV-infected patients be screened for silent myocardial ischaemia using gated myocardial perfusion SPECT?,maybe,5,0.720531
23149821,Should HIV-infected patients be screened for silent myocardial ischaemia using gated myocardial perfusion SPECT?,maybe,6,0.703235
23149821,Should HIV-infected patients be screened for silent myocardial ischaemia using gated myocardial perfusion SPECT?,maybe,7,0.669918
23149821,Should HIV-infected patients be screened for silent myocardial ischaemia using gated myocardial perfusion SPECT?,maybe,8,0.668660
23149821,Should HIV-infected patients be screened for silent myocardial ischaemia using gated myocardial perfusion SPECT?,maybe,9,0.644309
23149821,Should HIV-infected patients be screened for silent myocardial ischaemia using gated myocardial perfusion SPECT?,maybe,10,0.626979
23149821,Should HIV-infected patients be screened for silent myocardial ischaemia using gated myocardial perfusion SPECT?,maybe,11,0.626979
23149821,Should HIV-infected patients be screened for silent myocardial ischaemia using gated myocardial perfusion SPECT?,maybe,12,0.613466
23149821,Should HIV-infected patients be screened for silent myocardial ischaemia using gated myocardial perfusion SPECT?,maybe,13,0.612522
23149821,Should HIV-infected patients be screened for silent myocardial ischaemia using gated myocardial perfusion SPECT?,maybe,14,0.610653
23149821,Should HIV-infected patients be screened for silent myocardial ischaemia using gated myocardial perfusion SPECT?,maybe,15,0.609003
23149821,Should HIV-infected patients be screened for silent myocardial ischaemia using gated myocardial perfusion SPECT?,maybe,16,0.583319
23149821,Should HIV-infected patients be screened for silent myocardial ischaemia using gated myocardial perfusion SPECT?,maybe,17,0.578594
23149821,Should HIV-infected patients be screened for silent myocardial ischaemia using gated myocardial perfusion SPECT?,maybe,18,0.572521
23149821,Should HIV-infected patients be screened for silent myocardial ischaemia using gated myocardial perfusion SPECT?,maybe,19,0.566075
23149821,Should HIV-infected patients be screened for silent myocardial ischaemia using gated myocardial perfusion SPECT?,maybe,20,0.564073
18800356,The FOOTSTEP self-management foot care programme: are rheumatoid arthritis patients physically able to participate?,maybe,1,0.901636
18800356,The FOOTSTEP self-management foot care programme: are rheumatoid arthritis patients physically able to participate?,maybe,2,0.862636
18800356,The FOOTSTEP self-management foot care programme: are rheumatoid arthritis patients physically able to participate?,maybe,3,0.857672
18800356,The FOOTSTEP self-management foot care programme: are rheumatoid arthritis patients physically able to participate?,maybe,4,0.857281
18800356,The FOOTSTEP self-management foot care programme: are rheumatoid arthritis patients physically able to participate?,maybe,5,0.854401
18800356,The FOOTSTEP self-management foot care programme: are rheumatoid arthritis patients physically able to participate?,maybe,6,0.852512
18800356,The FOOTSTEP self-management foot care programme: are rheumatoid arthritis patients physically able to participate?,maybe,7,0.852512
18800356,The FOOTSTEP self-management foot care programme: are rheumatoid arthritis patients physically able to participate?,maybe,8,0.849700
18800356,The FOOTSTEP self-management foot care programme: are rheumatoid arthritis patients physically able to participate?,maybe,9,0.847345
18800356,The FOOTSTEP self-management foot care programme: are rheumatoid arthritis patients physically able to participate?,maybe,10,0.818259
18800356,The FOOTSTEP self-management foot care programme: are rheumatoid arthritis patients physically able to participate?,maybe,11,0.777452
18800356,The FOOTSTEP self-management foot care programme: are rheumatoid arthritis patients physically able to participate?,maybe,12,0.755781
18800356,The FOOTSTEP self-management foot care programme: are rheumatoid arthritis patients physically able to participate?,maybe,13,0.636299
18800356,The FOOTSTEP self-management foot care programme: are rheumatoid arthritis patients physically able to participate?,maybe,14,0.584209
18800356,The FOOTSTEP self-management foot care programme: are rheumatoid arthritis patients physically able to participate?,maybe,15,0.543367
18800356,The FOOTSTEP self-management foot care programme: are rheumatoid arthritis patients physically able to participate?,maybe,16,0.537336
18800356,The FOOTSTEP self-management foot care programme: are rheumatoid arthritis patients physically able to participate?,maybe,17,0.533298
18800356,The FOOTSTEP self-management foot care programme: are rheumatoid arthritis patients physically able to participate?,maybe,18,0.533121
18800356,The FOOTSTEP self-management foot care programme: are rheumatoid arthritis patients physically able to participate?,maybe,19,0.532999
18800356,The FOOTSTEP self-management foot care programme: are rheumatoid arthritis patients physically able to participate?,maybe,20,0.529724
