pubid,question,answer,rank,cosine_similarity,inferred
25480629,Residual fundus or neofundus after laparoscopic sleeve gastrectomy: is fundectomy safe and effective as revision surgery?,maybe,8,0.575355,true
25480629,Residual fundus or neofundus after laparoscopic sleeve gastrectomy: is fundectomy safe and effective as revision surgery?,maybe,9,0.573253,false
25480629,Residual fundus or neofundus after laparoscopic sleeve gastrectomy: is fundectomy safe and effective as revision surgery?,maybe,10,0.564601,false
25480629,Residual fundus or neofundus after laparoscopic sleeve gastrectomy: is fundectomy safe and effective as revision surgery?,maybe,11,0.558167,true
25480629,Residual fundus or neofundus after laparoscopic sleeve gastrectomy: is fundectomy safe and effective as revision surgery?,maybe,12,0.548913,true
25480629,Residual fundus or neofundus after laparoscopic sleeve gastrectomy: is fundectomy safe and effective as revision surgery?,maybe,13,0.546034,false
25480629,Residual fundus or neofundus after laparoscopic sleeve gastrectomy: is fundectomy safe and effective as revision surgery?,maybe,14,0.545733,true
25480629,Residual fundus or neofundus after laparoscopic sleeve gastrectomy: is fundectomy safe and effective as revision surgery?,maybe,15,0.537017,true
25480629,Residual fundus or neofundus after laparoscopic sleeve gastrectomy: is fundectomy safe and effective as revision surgery?,maybe,16,0.533322,false
25480629,Residual fundus or neofundus after laparoscopic sleeve gastrectomy: is fundectomy safe and effective as revision surgery?,maybe,17,0.530070,true
25480629,Residual fundus or neofundus after laparoscopic sleeve gastrectomy: is fundectomy safe and effective as revision surgery?,maybe,18,0.527236,false
25480629,Residual fundus or neofundus after laparoscopic sleeve gastrectomy: is fundectomy safe and effective as revision surgery?,maybe,19,0.526818,true
25480629,Residual fundus or neofundus after laparoscopic sleeve gastrectomy: is fundectomy safe and effective as revision surgery?,maybe,20,0.522298,false
16968876,Is a patient's self-reported health-related quality of life a prognostic factor for survival in non-small-cell lung cancer patients?,maybe,1,0.891440,true
16968876,Is a patient's self-reported health-related quality of life a prognostic factor for survival in non-small-cell lung cancer patients?,maybe,2,0.817293,false
16968876,Is a patient's self-reported health-related quality of life a prognostic factor for survival in non-small-cell lung cancer patients?,maybe,3,0.723036,false
16968876,Is a patient's self-reported health-related quality of life a prognostic factor for survival in non-small-cell lung cancer patients?,maybe,4,0.720777,true
16968876,Is a patient's self-reported health-related quality of life a prognostic factor for survival in non-small-cell lung cancer patients?,maybe,5,0.688891,false
16968876,Is a patient's self-reported health-related quality of life a prognostic factor for survival in non-small-cell lung cancer patients?,maybe,6,0.674256,false
16968876,Is a patient's self-reported health-related quality of life a prognostic factor for survival in non-small-cell lung cancer patients?,maybe,7,0.657863,true
16968876,Is a patient's self-reported health-related quality of life a prognostic factor for survival in non-small-cell lung cancer patients?,maybe,8,0.656064,false
16968876,Is a patient's self-reported health-related quality of life a prognostic factor for survival in non-small-cell lung cancer patients?,maybe,9,0.654623,false
16968876,Is a patient's self-reported health-related quality of life a prognostic factor for survival in non-small-cell lung cancer patients?,maybe,10,0.637942,true
16968876,Is a patient's self-reported health-related quality of life a prognostic factor for survival in non-small-cell lung cancer patients?,maybe,11,0.635997,false
16968876,Is a patient's self-reported health-related quality of life a prognostic factor for survival in non-small-cell lung cancer patients?,maybe,12,0.633556,true
16968876,Is a patient's self-reported health-related quality of life a prognostic factor for survival in non-small-cell lung cancer patients?,maybe,13,0.632600,true
16968876,Is a patient's self-reported health-related quality of life a prognostic factor for survival in non-small-cell lung cancer patients?,maybe,14,0.626993,true
16968876,Is a patient's self-reported health-related quality of life a prognostic factor for survival in non-small-cell lung cancer patients?,maybe,15,0.620757,false
16968876,Is a patient's self-reported health-related quality of life a prognostic factor for survival in non-small-cell lung cancer patients?,maybe,16,0.613943,false
16968876,Is a patient's self-reported health-related quality of life a prognostic factor for survival in non-small-cell lung cancer patients?,maybe,17,0.612597,false
16968876,Is a patient's self-reported health-related quality of life a prognostic factor for survival in non-small-cell lung cancer patients?,maybe,18,0.604995,true
16968876,Is a patient's self-reported health-related quality of life a prognostic factor for survival in non-small-cell lung cancer patients?,maybe,19,0.604480,false
16968876,Is a patient's self-reported health-related quality of life a prognostic factor for survival in non-small-cell lung cancer patients?,maybe,20,0.602448,false
17621202,Does shaving the incision site increase the infection rate after spinal surgery?,maybe,1,0.904971,true
17621202,Does shaving the incision site increase the infection rate after spinal surgery?,maybe,2,0.868378,false
17621202,Does shaving the incision site increase the infection rate after spinal surgery?,maybe,3,0.827083,false
17621202,Does shaving the incision site increase the infection rate after spinal surgery?,maybe,4,0.807895,false
17621202,Does shaving the incision site increase the infection rate after spinal surgery?,maybe,5,0.719368,true
17621202,Does shaving the incision site increase the infection rate after spinal surgery?,maybe,6,0.718946,true
17621202,Does shaving the incision site increase the infection rate after spinal surgery?,maybe,7,0.702147,false
17621202,Does shaving the incision site increase the infection rate after spinal surgery?,maybe,8,0.693186,false
17621202,Does shaving the incision site increase the infection rate after spinal surgery?,maybe,9,0.684259,false
17621202,Does shaving the incision site increase the infection rate after spinal surgery?,maybe,10,0.672534,false
17621202,Does shaving the incision site increase the infection rate after spinal surgery?,maybe,11,0.667051,false
17621202,Does shaving the incision site increase the infection rate after spinal surgery?,maybe,12,0.662524,true
17621202,Does shaving the incision site increase the infection rate after spinal surgery?,maybe,13,0.643726,false
17621202,Does shaving the incision site increase the infection rate after spinal surgery?,maybe,14,0.641375,false
17621202,Does shaving the incision site increase the infection rate after spinal surgery?,maybe,15,0.624379,false
17621202,Does shaving the incision site increase the infection rate after spinal surgery?,maybe,16,0.620712,false
17621202,Does shaving the incision site increase the infection rate after spinal surgery?,maybe,17,0.620515,true
17621202,Does shaving the incision site increase the infection rate after spinal surgery?,maybe,18,0.614487,true
17621202,Does shaving the incision site increase the infection rate after spinal surgery?,maybe,19,0.611114,true
17621202,Does shaving the incision site increase the infection rate after spinal surgery?,maybe,20,0.602691,true
25987398,The influence of atmospheric pressure on aortic aneurysm rupture--is the diameter of the aneurysm important?,maybe,1,0.895472,true
25987398,The influence of atmospheric pressure on aortic aneurysm rupture--is the diameter of the aneurysm important?,maybe,2,0.882062,true
25987398,The influence of atmospheric pressure on aortic aneurysm rupture--is the diameter of the aneurysm important?,maybe,3,0.878969,true
25987398,The influence of atmospheric pressure on aortic aneurysm rupture--is the diameter of the aneurysm important?,maybe,4,0.856914,true
25987398,The influence of atmospheric pressure on aortic aneurysm rupture--is the diameter of the aneurysm important?,maybe,5,0.847929,false
25987398,The influence of atmospheric pressure on aortic aneurysm rupture--is the diameter of the aneurysm important?,maybe,6,0.840973,true
25987398,The influence of atmospheric pressure on aortic aneurysm rupture--is the diameter of the aneurysm important?,maybe,7,0.834600,true
25987398,The influence of atmospheric pressure on aortic aneurysm rupture--is the diameter of the aneurysm important?,maybe,8,0.832888,true
25987398,The influence of atmospheric pressure on aortic aneurysm rupture--is the diameter of the aneurysm important?,maybe,9,0.831096,false
25987398,The influence of atmospheric pressure on aortic aneurysm rupture--is the diameter of the aneurysm important?,maybe,10,0.812989,true
25987398,The influence of atmospheric pressure on aortic aneurysm rupture--is the diameter of the aneurysm important?,maybe,11,0.804268,false
25987398,The influence of atmospheric pressure on aortic aneurysm rupture--is the diameter of the aneurysm important?,maybe,12,0.802379,true
25987398,The influence of atmospheric pressure on aortic aneurysm rupture--is the diameter of the aneurysm important?,maybe,13,0.800656,false
25987398,The influence of atmospheric pressure on aortic aneurysm rupture--is the diameter of the aneurysm important?,maybe,14,0.798251,true
25987398,The influence of atmospheric pressure on aortic aneurysm rupture--is the diameter of the aneurysm important?,maybe,15,0.797829,false
25987398,The influence of atmospheric pressure on aortic aneurysm rupture--is the diameter of the aneurysm important?,maybe,16,0.789143,true
25987398,The influence of atmospheric pressure on aortic aneurysm rupture--is the diameter of the aneurysm important?,maybe,17,0.784114,true
25987398,The influence of atmospheric pressure on aortic aneurysm rupture--is the diameter of the aneurysm important?,maybe,18,0.779980,true
25987398,The influence of atmospheric pressure on aortic aneurysm rupture--is the diameter of the aneurysm important?,maybe,19,0.777255,false
25987398,The influence of atmospheric pressure on aortic aneurysm rupture--is the diameter of the aneurysm important?,maybe,20,0.773573,true
