paragraph_id,proposition_id,quad_index,triple_similarity,qa_similarity
1485,22647,3,0.927689,0.752681
1485,22648,1,0.924732,0.901684
1485,22648,2,0.843151,0.815210
1485,22648,3,0.676649,0.516550
1485,22649,1,0.623154,0.466831
1485,22649,2,0.834032,0.762166
1485,22649,3,0.701625,0.737745
1485,22652,1,0.862806,0.425657
1485,22652,2,0.853022,0.702281
1485,22653,1,0.851198,0.376806
1485,22653,2,0.892592,0.716773
1485,22651,1,0.563569,0.383176
1485,22651,2,0.972386,0.473089
1485,22651,3,0.847977,0.811276
1485,22654,1,0.843254,0.445066
1485,22654,2,0.730433,0.562710
1485,22650,1,0.776416,0.668910
1485,22650,2,0.754099,0.638580
1485,22650,3,0.728045,0.636373
1485,22650,4,0.561698,0.590228
1485,22655,1,0.809813,0.666671
1485,22655,2,0.764485,0.446216
1485,22656,1,0.675951,0.601640
1485,22656,2,0.836121,0.652495
1485,22657,1,0.878970,0.912297
1485,22657,2,0.270373,0.297288
1485,22660,1,0.966117,0.825410
1485,22660,2,0.945407,0.834794
1485,22659,1,0.912786,0.804775
1485,22659,2,0.360944,0.458499
1485,22658,1,0.870198,0.894126
1485,22658,2,0.279050,0.304169
1485,22662,1,0.852998,0.626344
1485,22662,2,0.599786,0.375164
1485,22664,1,0.814254,0.694211
1486,22665,1,1.000000,0.791275
1485,22663,1,0.866109,0.617805
1485,22663,2,0.693476,0.635341
1485,22661,1,0.799863,0.423347
1485,22661,2,0.542464,0.268822
1485,22661,3,0.799863,0.405623
1485,22661,4,0.834128,0.669419
1485,22661,5,0.834128,0.669419
1485,22661,6,1.000000,0.611735
1486,22666,1,0.612201,0.474958
1486,22666,2,0.912740,0.214468
1486,22668,1,0.858554,0.681925
1486,22668,2,0.733927,0.372592
1486,22668,3,0.736137,0.372592
1486,22670,1,1.000000,0.833215
1486,22667,1,0.704427,0.569024
1486,22667,2,0.720599,0.611131
1486,22667,3,0.777863,0.731920
1486,22667,4,0.850958,0.788356
1486,22671,1,1.000000,0.881986
1486,22671,2,0.937777,0.797183
1486,22669,1,0.682383,0.362530
1486,22669,2,0.672407,0.655433
1486,22669,3,0.654811,0.630906
1486,22669,4,0.663872,0.584904
1486,22669,5,0.672355,0.772667
1486,22669,6,0.669313,0.714770
1486,22673,1,0.804505,0.769271
1486,22673,2,0.647822,0.775474
1486,22673,3,0.692209,0.629344
1486,22674,1,0.948426,0.815463
1486,22674,2,0.954608,0.917884
1486,22674,3,0.781118,0.708592
1486,22676,1,0.848556,0.829248
1486,22676,2,0.781322,0.571291
1486,22676,3,0.382002,0.348631
1486,22672,1,0.823618,0.791010
1486,22672,2,0.864109,0.812560
1486,22672,3,0.751829,0.752739
1486,22672,4,0.797958,0.812560
1486,22672,5,0.789230,0.823016
1486,22672,6,0.774687,0.812560
1486,22672,7,0.808449,0.812560
1487,22678,1,0.937397,0.724182
1487,22678,2,0.758685,0.965809
1486,22675,1,0.669423,0.703471
1486,22675,2,0.591982,0.617929
1486,22675,3,0.567416,0.618679
1486,22675,4,0.594685,0.464015
1486,22675,5,0.613726,0.623780
1486,22675,6,0.154048,0.227183
1487,22679,1,0.677887,0.709701
1487,22679,2,0.988096,0.750934
1487,22683,1,0.904532,0.759375
1487,22683,2,0.708315,0.643856
1487,22680,1,0.879078,0.764636
1487,22680,2,0.814821,0.692850
1487,22680,3,0.833152,0.692083
1487,22680,4,0.793906,0.709545
1487,22681,1,0.641584,0.509236
1487,22681,2,0.893202,0.767189
1487,22684,1,0.721932,0.665339
1487,22684,2,0.870572,0.747314
1486,22677,1,0.909622,0.844229
1486,22677,2,0.771094,0.666086
1486,22677,3,0.678013,0.590571
1487,22686,1,0.917526,0.787982
1487,22686,2,0.859172,0.689682
1487,22687,1,0.788318,0.395899
1487,22687,2,0.706984,0.555732
1487,22687,3,0.669544,0.620947
1487,22689,1,0.854678,0.516877
1487,22689,2,0.774919,0.598686
1487,22688,1,0.817640,0.418776
1487,22688,2,0.719858,0.599389
1487,22688,3,0.602512,0.615100
1487,22685,1,0.665546,0.619724
1487,22685,2,0.506085,0.525172
1487,22685,3,0.487359,0.488388
1487,22685,4,0.621637,0.697169
1487,22690,1,0.861333,0.589102
1487,22690,2,0.731040,0.728270
1487,22690,3,0.717186,0.774304
1487,22691,1,0.919729,0.899920
1487,22691,2,0.915410,0.906531
1487,22693,1,0.831553,0.620908
1487,22692,1,0.671507,0.368881
1487,22692,2,0.569205,0.361279
1487,22692,3,0.571113,0.428275
1487,22694,1,0.964560,0.681638
1487,22694,2,0.817687,0.691104
1487,22694,3,0.743505,0.695988
1488,22696,1,0.880789,0.788044
1488,22695,1,0.829337,0.386227
1488,22695,2,0.875348,0.782570
1488,22695,3,0.876564,0.794248
1488,22695,4,0.904220,0.798145
1488,22695,5,0.845764,0.756135
1488,22695,6,0.891061,0.888932
1488,22698,1,0.844722,0.615339
1488,22698,2,0.830143,0.732706
1488,22698,3,0.851631,0.767804
1488,22698,4,0.838418,0.761854
1488,22699,1,0.833838,0.629577
1488,22697,1,0.717350,0.661692
1488,22697,2,0.758667,0.749847
1488,22697,3,0.819629,0.739064
1488,22697,4,0.522108,0.354994
1488,22697,5,0.419908,0.430508
1487,22682,1,0.995165,0.896082
1487,22682,2,0.968818,0.875795
1487,22682,3,0.943401,0.940756
1487,22682,4,0.847772,0.759371
1487,22682,5,0.870708,0.729835
1488,22700,1,0.823603,0.482673
1489,22702,1,0.771265,0.696105
1489,22701,1,1.000000,0.916400
1489,22701,2,0.975005,0.874074
1489,22701,3,0.696849,0.617777
1489,22704,1,0.794253,0.701970
1489,22704,2,0.728241,0.487435
1489,22703,1,0.867711,0.801548
1489,22703,2,0.851155,0.796479
1489,22703,3,0.793305,0.790479
1489,22703,4,0.796461,0.704826
1489,22706,1,0.954664,0.857624
1489,22705,1,0.638792,0.539198
1489,22705,2,0.636802,0.493760
1489,22705,3,0.628881,0.537377
1489,22705,4,0.668059,0.510874
1489,22707,1,0.942307,0.586247
1489,22708,1,0.990197,0.769551
1489,22709,1,0.896336,0.811702
1489,22709,2,0.574189,0.514315
1489,22709,3,0.627755,0.615095
1489,22710,1,0.700333,0.412247
1489,22710,2,0.683169,0.683533
1489,22710,3,0.813213,0.717852
1490,22711,1,0.724696,0.891134
1490,22713,1,0.627329,0.588148
1490,22713,2,0.817805,0.164017
1490,22713,3,0.778497,0.848347
1490,22712,1,0.844080,0.839302
1490,22712,2,0.802717,0.800758
1490,22712,3,0.889483,0.832811
1490,22712,4,0.812712,0.718554
1490,22716,1,0.818785,0.719549
1490,22716,2,0.685937,0.645788
1490,22716,3,0.795313,0.650137
1490,22717,1,0.886142,0.792594
1490,22717,2,0.892284,0.792326
1490,22717,3,0.919786,0.812196
1490,22715,1,0.656421,0.385377
1490,22715,2,0.762557,0.385377
1490,22715,3,0.435291,0.414444
1490,22715,4,0.763932,0.518631
1490,22714,1,0.548322,0.537059
1490,22714,2,0.782023,0.670100
1490,22714,3,0.900089,0.818592
1490,22714,4,0.779143,0.639106
1490,22714,5,0.293386,0.219177
1490,22718,1,0.916122,0.931979
1490,22718,2,0.910276,0.872320
1490,22720,1,0.983661,0.714691
1491,22721,1,1.000000,0.877168
1491,22722,1,0.765629,0.597695
1491,22724,1,1.000000,0.552867
1491,22723,1,0.788866,0.786641
1491,22723,2,0.842094,0.692112
1491,22725,1,0.847142,0.711045
1491,22726,1,0.899073,0.736343
1491,22726,2,0.691886,0.597083
1491,22726,3,0.683268,0.663184
1490,22719,1,1.000000,0.771079
1491,22728,1,0.749866,0.711175
1491,22727,1,0.813601,0.697593
1491,22727,2,0.820693,0.754555
1491,22727,3,0.473486,0.666720
1491,22727,4,0.552909,0.701563
1492,22730,1,0.478528,0.432804
1492,22730,2,0.891333,0.796950
1492,22730,3,0.444052,0.427230
1492,22733,1,0.899387,0.816339
1492,22733,2,0.876875,0.688230
1492,22729,1,0.836039,0.788731
1492,22729,2,0.304382,0.623119
1492,22729,3,0.315664,0.464050
1492,22729,4,0.270647,0.489991
1492,22729,5,0.266534,0.499733
1492,22732,1,0.781384,0.846180
1492,22732,2,1.000000,0.912732
1492,22732,3,0.706432,0.528999
1492,22734,1,0.807812,0.625001
1492,22734,2,0.768345,0.620537
1492,22734,3,0.856435,0.739953
1492,22734,4,0.834224,0.739953
1492,22737,1,0.733671,0.495332
1492,22737,2,0.735044,0.740688
1493,22738,1,0.886579,0.856966
1493,22738,2,0.919163,0.836080
1493,22738,3,0.987928,0.939291
1492,22731,1,0.872830,0.594630
1492,22731,2,0.813810,0.535833
1492,22731,3,1.000000,0.661450
1492,22731,4,0.730769,0.616133
1492,22736,1,0.590172,0.598027
1492,22736,2,0.629766,0.525385
1492,22736,3,0.814193,0.779399
1492,22736,4,0.822257,0.612491
1492,22736,5,0.642228,0.668945
1493,22739,1,1.000000,0.906860
1493,22739,2,0.891456,0.859492
1493,22739,3,0.654180,0.535618
1493,22739,4,0.545317,0.626438
1493,22742,1,0.981473,0.866665
1493,22742,2,0.844770,0.759013
1493,22741,1,0.747971,0.683116
1493,22741,2,0.797398,0.814262
1493,22741,3,0.810494,0.742963
1493,22743,1,0.868639,0.716234
1493,22743,2,0.869877,0.861507
1493,22740,1,0.914098,0.820604
1493,22740,2,0.904786,0.793720
1493,22740,3,0.876084,0.503323
1493,22740,4,0.276528,0.498511
1493,22740,5,0.443549,0.581579
1493,22740,6,0.529867,0.638451
1493,22746,1,1.000000,0.782719
1493,22744,1,0.938976,0.822908
1493,22744,2,0.903106,0.817357
1493,22744,3,0.696786,0.648476
1493,22745,1,1.000000,0.719646
1493,22748,1,0.652000,0.436990
1493,22748,2,0.790526,0.769253
1494,22750,1,0.644110,0.846006
1494,22750,2,0.936293,0.916665
1494,22749,1,0.737737,0.781780
1494,22749,2,0.840201,0.739385
1494,22749,3,0.435188,0.717993
1494,22749,4,0.536193,0.736405
1494,22751,1,0.954138,0.923848
1494,22751,2,0.547410,0.547996
1494,22751,3,0.767384,0.807583
1494,22751,4,0.461399,0.477771
1494,22752,1,0.901117,0.845607
1494,22752,2,0.913630,0.869847
1494,22753,1,0.823186,0.770218
1494,22753,2,0.861743,0.833677
1494,22753,3,0.727115,0.643916
1494,22754,1,0.625839,0.459031
1494,22754,2,0.575623,0.446061
1494,22754,3,0.713570,0.459031
1494,22754,4,0.847111,0.446061
1493,22747,1,0.858740,0.841852
1493,22747,2,0.661271,0.750563
1493,22747,3,0.448281,0.716158
1493,22747,4,0.613023,0.712992
1493,22747,5,0.259752,0.271819
1493,22747,6,0.282717,0.699846
1493,22747,7,0.827744,0.806929
1494,22756,1,0.334449,0.808617
1494,22756,2,0.784801,0.740595
1494,22756,3,0.805011,0.820608
1494,22756,4,0.773746,0.764866
1494,22756,5,0.790297,0.771931
1494,22757,1,0.449248,0.462825
1494,22757,2,0.379729,0.255225
1494,22757,3,0.439628,0.435485
1494,22757,4,0.398105,0.347890
1494,22757,5,0.476454,0.426290
1494,22758,1,0.415091,0.553098
1494,22758,2,0.373359,0.291006
1494,22758,3,0.357584,0.364850
1494,22758,4,0.425997,0.318629
1494,22758,5,0.441899,0.393932
1494,22760,1,0.770992,0.859364
1494,22760,2,0.310986,0.687303
1494,22760,3,0.907486,0.849210
1494,22760,4,0.698949,0.624491
1494,22759,1,0.839959,0.762637
1494,22759,2,0.885797,0.854891
1494,22759,3,0.908078,0.872442
1494,22759,4,0.467743,0.779977
1494,22759,5,0.404043,0.502704
1494,22759,6,0.423991,0.484870
1494,22761,1,0.582414,0.369647
1494,22761,2,0.869268,0.795213
1494,22761,3,0.823102,0.673234
1494,22755,1,0.794760,0.725524
1494,22755,2,0.872783,0.907557
1494,22755,3,0.874796,0.375748
1494,22755,4,0.865690,0.836310
1494,22755,5,0.303319,0.864196
1494,22755,6,0.366176,0.864084
1494,22762,1,0.885167,0.850839
1494,22762,2,0.921602,0.850839
1494,22762,3,0.904756,0.801788
1495,22765,1,0.891722,0.631073
1495,22765,2,0.833729,0.769329
1495,22763,1,0.796834,0.661845
1495,22763,2,0.855803,0.651199
1495,22763,3,0.695213,0.706551
1495,22766,1,0.871560,0.627665
1495,22766,2,0.567188,0.513800
1495,22768,1,0.563606,0.448200
1495,22768,2,0.909528,0.852268
1495,22764,1,0.418173,0.568871
1495,22764,2,0.940937,0.837089
1495,22764,3,0.838830,0.659903
1495,22764,4,0.778206,0.571917
1495,22769,1,0.596812,0.761147
1495,22769,2,0.563867,0.548893
1495,22769,3,0.730844,0.701845
1495,22770,1,0.891103,0.640927
1495,22770,2,0.458845,0.834228
1495,22770,3,0.386664,0.830286
1495,22771,1,0.649828,0.493008
1495,22771,2,0.608783,0.417857
1495,22767,1,0.605480,0.397088
1495,22767,2,0.527822,0.391659
1495,22767,3,0.460934,0.431460
1495,22767,4,0.947840,0.894260
1495,22767,5,0.607011,0.522295
1496,22773,1,0.766826,0.569363
1496,22776,1,0.833862,0.720986
1496,22776,2,0.582779,0.262094
1496,22774,1,0.988314,0.447641
1496,22774,2,0.829176,0.705096
1496,22775,1,0.786636,0.800233
1496,22775,2,0.646722,0.597832
1496,22778,1,0.788863,0.812775
1496,22780,1,0.896948,0.835440
1496,22777,1,0.478728,0.281541
1496,22777,2,0.739844,0.437540
1496,22777,3,0.748379,0.691215
1496,22777,4,0.577239,0.681859
1496,22777,5,0.461946,0.475453
1496,22777,6,0.590310,0.385533
1496,22782,1,0.681765,0.586052
1496,22781,1,0.827862,0.570155
1496,22781,2,0.789903,0.824560
1495,22772,1,0.455252,0.383184
1495,22772,2,0.708722,0.700763
1495,22772,3,0.851316,0.817227
1495,22772,4,0.833994,0.869935
1495,22772,5,0.850244,0.869935
1495,22772,6,0.621260,0.654738
1495,22772,7,0.806947,0.860076
1495,22772,8,0.801534,0.861958
1495,22772,9,0.554459,0.564787
1497,22784,1,1.000000,0.837472
1497,22783,1,0.996206,0.786887
1496,22779,1,0.769994,0.345802
1496,22779,2,0.664996,0.628342
1496,22779,3,0.517430,0.359082
1496,22779,4,0.775808,0.802316
1496,22779,5,0.672750,0.689600
1496,22779,6,0.527156,0.517328
1497,22786,1,1.000000,0.867677
1497,22785,1,1.000000,0.879227
1497,22789,1,0.824074,0.515495
1497,22790,1,1.000000,0.875581
1497,22791,1,0.923270,0.503177
1497,22791,2,0.959062,0.866460
1497,22788,1,1.000000,0.577356
1497,22788,2,0.902936,0.799515
1497,22788,3,0.753664,0.761866
1497,22793,1,0.830701,0.864758
1497,22792,1,0.797754,0.797754
1497,22792,2,0.779788,0.689736
1497,22792,3,0.679203,0.652714
1497,22792,4,0.676512,0.635716
1497,22792,5,0.641579,0.625541
1497,22794,1,0.883916,0.896191
1497,22794,2,0.543932,0.754075
1497,22794,3,0.632392,0.735554
1497,22787,1,0.790663,0.601244
1497,22787,2,0.903915,0.733500
1497,22787,3,0.824028,0.758971
1497,22787,4,0.810971,0.754311
1497,22787,5,0.878378,0.868583
1497,22795,1,0.890174,0.836806
1497,22795,2,0.617725,0.436298
1497,22795,3,0.636602,0.616785
1497,22795,4,0.767739,0.621683
1497,22795,5,0.586171,0.432523
1497,22797,1,0.715180,0.721956
1497,22798,1,0.773071,0.594492
1497,22799,1,0.349998,0.192078
1497,22799,2,0.575707,0.646267
1497,22799,3,0.596757,0.487943
1497,22799,4,0.485342,0.396903
1497,22799,5,0.478347,0.440834
1497,22796,1,0.819127,0.725322
1497,22796,2,0.778564,0.722474
1497,22796,3,0.717302,0.607900
1497,22796,4,0.717302,0.607900
1497,22796,5,0.707855,0.578791
1497,22796,6,0.707855,0.626168
1498,22801,1,0.857579,0.766980
1498,22801,2,0.844501,0.704174
1498,22801,3,0.732217,0.648961
1498,22801,4,0.778953,0.646542
1497,22800,1,0.889324,0.864946
1497,22800,2,0.644256,0.892183
1497,22800,3,0.257583,0.390491
1497,22800,4,0.241770,0.337546
1498,22803,1,1.000000,0.744313
1498,22804,1,0.884675,0.605528
1498,22804,2,0.869286,0.570677
1498,22805,1,0.929023,0.799407
1498,22805,2,0.807030,0.794403
1498,22802,1,0.700754,0.480968
1498,22802,2,0.553581,0.503680
1498,22802,3,0.635790,0.500706
1498,22802,4,0.546522,0.356622
1498,22802,5,0.270946,0.212433
1498,22802,6,0.516965,0.475143
1498,22808,1,0.651249,0.547602
1498,22808,2,0.809132,0.821815
1498,22807,1,0.888176,0.846794
1498,22807,2,0.615223,0.504442
1498,22807,3,0.842122,0.794795
1498,22806,1,0.919915,0.832165
1498,22806,2,0.629515,0.594970
1498,22806,3,0.942998,0.809105
1499,22813,1,0.932966,0.538926
1499,22813,2,0.715626,0.581306
1499,22811,1,1.000000,0.763518
1498,22809,1,0.935219,0.736017
1498,22809,2,0.958037,0.934786
1498,22809,3,0.820531,0.816393
1498,22809,4,0.696296,0.583866
1499,22812,1,1.000000,0.511280
1499,22812,2,0.910642,0.894756
1499,22812,3,0.751294,0.580030
1499,22812,4,0.840486,0.615695
1499,22814,1,1.000000,0.858088
1499,22815,1,0.660170,0.803706
1499,22815,2,0.774521,0.526964
1499,22815,3,0.470682,0.270648
1498,22810,1,0.840786,0.535797
1498,22810,2,0.914778,0.788896
1498,22810,3,0.766920,0.680089
1498,22810,4,0.635189,0.647916
1498,22810,5,0.192530,0.216869
1499,22816,1,0.793403,0.731398
1499,22816,2,0.859420,0.884341
1499,22819,1,0.988728,0.949359
1499,22818,1,0.804939,0.698678
1499,22818,2,0.727139,0.602078
1499,22818,3,0.593447,0.571876
1499,22818,4,0.735678,0.672305
1499,22817,1,0.883350,0.579766
1499,22817,2,0.801659,0.550160
1499,22817,3,0.800955,0.714635
1499,22822,1,0.888167,0.785286
1499,22820,1,0.822705,0.755955
1499,22820,2,0.909201,0.828679
1499,22820,3,0.624068,0.205182
1499,22820,4,0.728967,0.541128
1499,22821,1,0.808548,0.655986
1499,22821,2,0.563270,0.575835
1499,22821,3,0.847921,0.805863
1499,22821,4,0.778207,0.586904
1499,22821,5,0.437231,0.314427
1499,22824,1,0.944348,0.666298
1499,22824,2,0.595183,0.534598
1499,22823,1,1.000000,0.773090
1500,22828,1,0.942847,0.845330
1500,22826,1,0.719643,0.857137
1500,22826,2,0.745990,0.468599
1500,22829,1,0.846178,0.601562
1500,22829,2,0.965833,0.727337
1499,22825,1,0.931244,0.814949
1499,22825,2,0.897110,0.851542
1499,22825,3,0.822826,0.763197
1500,22827,1,0.587619,0.528180
1500,22827,2,0.493437,0.261008
1500,22827,3,0.705910,0.464056
1500,22827,4,0.492502,0.499959
1500,22831,1,0.887472,0.611817
1500,22831,2,0.577679,0.465217
1500,22830,1,0.833852,0.547357
1500,22830,2,0.733450,0.391197
1500,22836,1,0.996063,0.690904
1500,22832,1,0.672957,0.578670
1500,22832,2,0.736108,0.741702
1500,22832,3,0.743726,0.811873
1500,22832,4,0.529624,0.308081
1500,22835,1,0.828505,0.777896
1500,22835,2,0.813989,0.742788
1500,22835,3,0.728632,0.719852
1500,22834,1,0.705106,0.597726
1500,22834,2,0.842386,0.793864
1500,22834,3,0.677789,0.575473
1500,22834,4,0.808501,0.731762
1500,22834,5,0.367227,0.292221
1500,22837,1,0.847773,0.753881
1500,22837,2,0.853000,0.792107
1500,22838,1,0.708532,0.563073
1500,22838,2,0.828650,0.618127
1500,22838,3,0.809745,0.628602
1500,22833,1,1.000000,0.774864
1500,22833,2,1.000000,0.731872
1500,22833,3,1.000000,0.680586
1500,22833,4,0.821438,0.814099
1500,22839,1,0.739653,0.596408
1500,22839,2,0.725860,0.582261
1500,22839,3,0.892176,0.898290
1500,22839,4,0.840887,0.785559
1500,22839,5,0.361842,0.469710
1500,22841,1,0.880686,0.694587
1500,22841,2,0.735516,0.631105
1500,22841,3,0.769702,0.682924
1500,22842,1,0.843777,0.743990
1500,22842,2,0.328634,0.381905
1500,22842,3,0.457736,0.398368
1501,22844,1,0.847639,0.792567
1501,22843,1,0.984127,0.922368
1501,22843,2,0.917037,0.848388
1501,22845,1,0.603997,0.266443
1500,22840,1,0.733554,0.722919
1500,22840,2,0.745490,0.335443
1501,22846,1,0.727164,0.468489
1501,22846,2,0.856719,0.587152
1501,22847,1,0.961471,0.563367
1501,22847,2,0.893834,0.440192
1501,22848,1,0.461034,0.608890
1501,22848,2,0.786183,0.706273
1501,22848,3,0.802222,0.814646
1501,22849,1,0.745609,0.365668
1501,22849,2,0.674250,0.463145
1501,22849,3,0.861525,0.694918
1501,22849,4,0.792435,0.756970
1501,22850,1,0.802036,0.547374
1501,22850,2,0.649260,0.480084
1501,22850,3,0.851373,0.768820
1501,22850,4,0.777647,0.727937
1501,22853,1,0.691893,0.699615
1501,22853,2,0.764468,0.749052
1501,22853,3,0.708516,0.646572
1501,22853,4,0.348144,0.248632
1501,22854,1,0.571549,0.848594
1501,22854,2,0.960262,0.825533
1501,22854,3,0.869054,0.780204
1501,22851,1,0.691660,0.840129
1501,22851,2,0.787031,0.688551
1501,22851,3,0.745838,0.670787
1501,22851,4,0.734637,0.562220
1501,22855,1,0.752288,0.456825
1501,22855,2,0.675713,0.516990
1501,22855,3,0.850134,0.592679
1501,22855,4,0.747080,0.684731
1502,22857,1,0.936311,0.938027
1502,22857,2,0.836731,0.872880
1502,22857,3,0.749951,0.758872
1501,22852,1,0.697450,0.657474
1501,22852,2,0.776553,0.596880
1501,22852,3,0.775747,0.642352
1501,22852,4,0.491545,0.440196
1502,22859,1,0.983092,0.714504
1502,22859,2,0.907936,0.577137
1502,22859,3,0.620808,0.636145
1502,22861,1,0.923990,0.827341
1502,22858,1,0.785979,0.733381
1502,22858,2,0.762125,0.753194
1502,22858,3,0.850389,0.710366
1502,22858,4,0.820990,0.785519
1502,22860,1,0.357525,0.490231
1502,22860,2,0.967717,0.886923
1502,22860,3,0.879346,0.578440
1502,22862,1,0.725605,0.405833
1502,22864,1,0.673609,0.667168
1502,22864,2,0.816843,0.640844
1501,22856,1,0.765006,0.434523
1501,22856,2,0.658418,0.671580
1501,22856,3,0.809074,0.790229
1501,22856,4,0.470755,0.507374
1501,22856,5,0.596199,0.484683
1501,22856,6,0.376188,0.424425
1501,22856,7,0.490728,0.477777
1502,22865,1,0.938447,0.544727
1502,22866,1,0.970959,0.838845
1492,22735,1,0.546118,0.547529
1492,22735,2,0.583457,0.531961
1492,22735,3,0.863679,0.732737
1492,22735,4,0.810117,0.738208
1492,22735,5,0.329926,0.165037
1492,22735,6,0.505409,0.270242
1492,22735,7,0.584220,0.543191
1502,22867,1,0.501442,0.313137
1502,22867,2,0.846550,0.668618
1503,22869,1,1.000000,0.886536
1502,22863,1,0.586284,0.400935
1502,22863,2,0.762055,0.717962
